Date,cut_50,cut_25,hold,hike_25,expected_rate_change_fomc,rate_uncertainty_fomc,probability_cut_fomc,probability_hike_fomc,entropy_fomc,us_recession,entropy_us_recession,change_1d,change_5d,cpi_<=2.7,cpi_2.8,cpi_2.9,cpi_>=3.0,expected_cpi,uncertainty_cpi,entropy_cpi
2025-05-31,0.0055,0.0415,0.955,0.0035,-1.225,6.354732758936444,0.047,0.0035,0.32379348430555344,0.33,0.9149263727797275,-0.03999999999999998,-0.05499999999999999,0.052,0.1445,0.4,0.17,2.215,0.595089457560794,1.5884350926755055
2025-06-01,0.0055,0.041,0.955,0.0035,-1.2125000000000001,6.332431960254291,0.0465,0.0035,0.32221509637477835,0.335,0.9199534913630798,0.0050000000000000044,-0.04999999999999999,0.0765,0.151,0.325,0.19,2.14185,0.6449548908305527,1.6777368101020043
2025-06-02,0.0045,0.0315,0.959,0.0025,-0.95,5.620964663649826,0.036,0.0025,0.2717498858040882,0.325,0.9097361225311662,-0.010000000000000009,-0.04999999999999999,0.046,0.1485,0.33,0.19,2.067,0.7018514020075758,1.5959837356895255
2025-06-03,0.0045,0.0375,0.9575,0.0025,-1.1,5.919663841807235,0.041999999999999996,0.0025,0.29431996154631096,0.295,0.875092786771832,-0.030000000000000027,-0.09000000000000002,0.073,0.141,0.315,0.175,2.0303999999999998,0.7203948144177609,1.6391657325529878
2025-06-04,0.0045,0.0235,0.971,0.0025,-0.75,5.190216156385011,0.028,0.0025,0.22507965198891122,0.285,0.8621745299412247,-0.010000000000000009,-0.08500000000000002,0.058,0.0975,0.34,0.185,1.9706,0.7665850748481867,1.5452401139222278
2025-06-05,0.0045,0.0305,0.9635,0.0025,-0.9249999999999999,5.569580830277984,0.034999999999999996,0.0025,0.261945382366445,0.275,0.8485481782946158,-0.009999999999999953,-0.05499999999999999,0.075,0.1245,0.345,0.175,2.0766,0.6909568650936178,1.6242320755894384
2025-06-06,0.0045,0.03,0.966,0.0015,-0.9375,5.482732125728924,0.034499999999999996,0.0015,0.24912754915022667,0.295,0.875092786771832,0.019999999999999962,-0.040000000000000036,0.084,0.132,0.36,0.15,2.0904,0.6765724411768486,1.6269547851428785
2025-06-07,0.0045,0.016,0.98,0.0015,-0.5875,4.673653181666351,0.0205,0.0015,0.17316856675131995,0.265,0.8341980958607491,-0.02999999999999997,-0.06,0.077,0.138,0.385,0.1,2.0108,0.7244227826345605,1.5414893069179223
2025-06-08,0.0045,0.015,0.9805,0.0015,-0.5625,4.6093999999322035,0.0195,0.0015,0.16789246519897813,0.265,0.8341980958607491,0.0,-0.02999999999999997,0.064,0.1415,0.395,0.105,2.0295,0.7148373670807926,1.5237408991029846
2025-06-09,0.0035,0.0205,0.9765,0.0015,-0.6500000000000001,4.6987599427934175,0.024,0.0015,0.19109630876800504,0.26,0.8267463724926178,-0.0050000000000000044,-0.024999999999999967,0.0545,0.175,0.395,0.065,1.97765,0.7421314410289798,1.4544713731461958
2025-06-10,0.0035,0.0275,0.971,0.0015,-0.8250000000000001,5.118276779102513,0.031,0.0015,0.2264229632161572,0.255,0.819107179827683,-0.0050000000000000044,-0.020000000000000018,0.033,0.1525,0.46,0.065,2.0451,0.7046427066996435,1.3478139185836588
2025-06-11,0.0035,0.0215,0.9755,0.0015,-0.675,4.761332402804912,0.024999999999999998,0.0015,0.1966348649519275,0.245,0.8032566997760641,-0.010000000000000009,-0.04999999999999999,0.0525,0.14,0.52,0.087,2.30275,0.5202735782439368,1.4173796766239362
2025-06-12,0.0035,0.0215,0.9745,0.0015,-0.675,4.761284556188592,0.024999999999999998,0.0015,0.19804103405355686,0.225,0.7691928290130138,-0.01999999999999999,-0.04000000000000001,0.0085,0.0355,0.18,0.45,1.99435,0.7937318632668087,1.1931440575821946
2025-06-13,0.0035,0.0235,0.9715,0.0015,-0.7250000000000001,4.88358218933602,0.027,0.0015,0.21031407537321695,0.235,0.7866261099706012,0.009999999999999981,-0.030000000000000027,0.0025,0.0065,0.0165,0.595,1.8578,0.8953853646447434,0.612215181632068
2025-06-14,0.005,0.0245,0.9695,0.0005,-0.8500000000000001,5.234705220926963,0.029500000000000002,0.0005,0.21812773394496127,0.265,0.8341980958607491,0.030000000000000027,0.0050000000000000044,0.0055,0.008,0.012,0.8,2.4720500000000003,0.47574032062013594,0.43112355125761403
2025-06-15,0.0055,0.023,0.973,0.0005,-0.8374999999999999,5.266639968946045,0.028499999999999998,0.0005,0.21036105141757327,0.275,0.8485481782946158,0.010000000000000009,0.020000000000000018,0.018,0.0135,0.019,0.745,2.3765,0.5469299908352073,0.6132041659526983
2025-06-16,0.0045,0.0215,0.9755,0.0005,-0.75,4.943543769402674,0.026,0.0005,0.19457338842372043,0.305,0.8873172562752066,0.02999999999999997,0.06,0.0095,0.0155,0.017,0.715,2.26335,0.6333740951700662,0.6029798873582211
2025-06-17,0.0035,0.0205,0.9775,0.0005,-0.6750000000000002,4.628205510778448,0.024,0.0005,0.1810988427892053,0.245,0.8032566997760641,-0.06,0.01999999999999999,0.0135,0.0175,0.021,0.675,2.1713500000000003,0.6966595100603304,0.6857810829369592
2025-06-18,0.003,0.015,0.9835,0.0005,-0.5125000000000001,4.1140453403554025,0.018,0.0005,0.14511575501418547,0.285,0.8621745299412247,0.03999999999999998,0.04999999999999999,0.0095,0.02,0.0255,0.65,2.1056000000000004,0.740986497042962,0.715644861045756
2025-06-19,0.008,0.06,0.93,0.0065,-1.7374999999999998,7.652266254393204,0.068,0.0065,0.44385319746292196,0.275,0.8485481782946158,-0.009999999999999953,0.010000000000000009,0.011,0.015,0.021,0.69,2.2026,0.6760345716899395,0.6488749845292495
2025-06-20,0.011,0.055,0.925,0.0065,-1.7624999999999997,7.926116813066471,0.066,0.0065,0.4529770949852492,0.275,0.8485481782946158,0.0,0.0,0.0185,0.0215,0.017,0.735,2.36445,0.5549067007885198,0.6519983824639474
2025-06-21,0.011,0.125,0.865,0.0065,-3.5124999999999997,9.871290501848023,0.136,0.0065,0.6747768062580293,0.285,0.8621745299412247,0.009999999999999953,-0.020000000000000018,0.013,0.0135,0.026,0.77,2.4583,0.4830695674796748,0.5925391744495141
2025-06-22,0.0095,0.115,0.875,0.0065,-3.1875,9.46510986135396,0.1245,0.0065,0.6384426590860955,0.285,0.8621745299412247,0.0,0.03999999999999998,0.0165,0.0245,0.0415,0.77,2.5435,0.4095758698031417,0.7096638027249518
2025-06-23,0.015,0.125,0.865,0.0055,-3.7375,10.258667908925846,0.14,0.0055,0.6881505322483099,0.315,0.8988610370442902,0.030000000000000027,0.030000000000000027,0.0115,0.0395,0.04,0.77,2.56765,0.38818241958195376,0.7343325738525681
2025-06-24,0.0135,0.205,0.77,0.0065,-5.6375,11.57571538691022,0.2185,0.0065,0.8901078339946932,0.27,0.8414646362081757,-0.044999999999999984,-0.0050000000000000044,0.0125,0.042,0.0665,0.715,2.4892,0.4498780179559789,0.8772072522467712
2025-06-25,0.0205,0.165,0.805,0.0045,-5.0375000000000005,11.47537414286567,0.1855,0.0045,0.8308775160204624,0.26,0.8267463724926178,-0.010000000000000009,-0.015000000000000013,0.008,0.0225,0.0235,0.69,2.22275,0.6610138739088613,0.6754317144575339
2025-06-26,0.0175,0.235,0.745,0.0055,-6.6125,12.266561018425254,0.2525,0.0055,0.9507938499388608,0.265,0.8341980958607491,0.0050000000000000044,-0.019999999999999962,0.0135,0.026,0.028,0.715,2.33545,0.5762744482503542,0.7112312573385825
2025-06-27,0.0175,0.21,0.765,0.0055,-5.9875,11.937991599825326,0.22749999999999998,0.0055,0.9118951384351242,0.295,0.875092786771832,0.02999999999999997,0.010000000000000009,0.0055,0.006,0.0205,0.725,2.2661,0.6336205110079693,0.5369002794335319
2025-06-28,0.017,0.16,0.815,0.0055,-4.7124999999999995,11.12089585462318,0.177,0.0055,0.8047627435331643,0.3,0.8812908992306927,0.0050000000000000044,-0.015000000000000013,0.006,0.012,0.032,0.705,2.2575999999999996,0.6375551652994432,0.635294799570155
2025-06-29,0.019,0.155,0.825,0.0055,-4.6875,11.222242231529535,0.174,0.0055,0.7957870294327545,0.265,0.8341980958607491,-0.034999999999999976,-0.0050000000000000044,0.0145,0.0315,0.0625,0.705,2.4235999999999995,0.5039667121546823,0.8512359454248903
2025-06-30,0.0175,0.165,0.815,0.0065,-4.8375,11.297331515672187,0.1825,0.0065,0.8188041024541933,0.265,0.8341980958607491,0.0,0.0050000000000000044,0.0075,0.0235,0.049,0.755,2.49315,0.4523290674801919,0.6994232880193159
2025-07-01,0.0165,0.175,0.805,0.0065,-5.0375000000000005,11.37485045918187,0.1915,0.0065,0.8368941285414908,0.265,0.8341980958607491,0.0,0.0,0.0105,0.0105,0.07,0.705,2.37575,0.544942724283938,0.7621328031897798
2025-07-02,0.0115,0.165,0.825,0.0045,-4.5875,10.666237138161705,0.17650000000000002,0.0045,0.767043694983482,0.24,0.7950402793845223,-0.025000000000000022,-0.05499999999999999,0.0015,0.0055,0.0265,0.73,2.2862999999999998,0.6192956897274519,0.5256026543898047
2025-07-03,0.018,0.195,0.775,0.0055,-5.6375,11.761144272959795,0.213,0.0055,0.8905010640769027,0.26,0.8267463724926178,0.020000000000000018,-0.03999999999999998,0.004,0.008,0.023,0.73,2.2899,0.6159643801795687,0.5442036155269983
2025-07-04,0.008,0.055,0.935,0.0045,-1.6624999999999999,7.3777031327930915,0.063,0.0045,0.4116102099087714,0.215,0.7509319796338465,-0.04500000000000001,-0.05000000000000002,0.009,0.0295,0.039,0.725,2.3949999999999996,0.5300849578133682,0.7300119478823769
2025-07-05,0.0085,0.055,0.925,0.0035,-1.7125000000000001,7.406509468028783,0.0635,0.0035,0.42120271101470563,0.215,0.7509319796338465,0.0,-0.05000000000000002,0.01,0.007,0.0505,0.745,2.42805,0.5066218234849839,0.6504723075703079
2025-07-06,0.0085,0.055,0.935,0.0025,-1.7375,7.3601367280947985,0.0635,0.0025,0.4008779416004224,0.225,0.7691928290130138,0.010000000000000009,-0.04000000000000001,0.015,0.0075,0.0565,0.725,2.40035,0.5266360920882655,0.7144134560365031
2025-07-07,0.008,0.055,0.935,0.0025,-1.7125,7.280543254326905,0.063,0.0025,0.39813848360871923,0.215,0.7509319796338465,-0.010000000000000009,-0.024999999999999994,0.024,0.007,0.0545,0.72,2.40245,0.5232690608222026,0.7492483817658919
2025-07-08,0.0085,0.045,0.935,0.0035,-1.4625000000000001,7.028974498459929,0.0535,0.0035,0.3790063559575013,0.225,0.7691928290130138,0.010000000000000009,-0.035,0.01,0.0075,0.051,0.7,2.2958999999999996,0.6076021630022398,0.6985427916236999
2025-07-09,0.0085,0.045,0.935,0.0035,-1.4625000000000001,7.028974498459929,0.0535,0.0035,0.3790063559575013,0.195,0.7118146702143197,-0.03,-0.01999999999999999,0.0075,0.0085,0.0535,0.725,2.3741999999999996,0.5486863320513828,0.6737700577197099
2025-07-10,0.0115,0.0435,0.945,0.0025,-1.5999999999999999,7.412583894972117,0.05499999999999999,0.0025,0.3695637800149775,0.195,0.7118146702143197,0.0,-0.01999999999999999,0.008,0.0085,0.0495,0.695,2.27395,0.6241582984327773,0.6936611822937253
2025-07-11,0.0105,0.0475,0.945,0.0035,-1.625,7.449935507271187,0.058,0.0035,0.383507525392821,0.185,0.6908938714350409,-0.010000000000000009,-0.04000000000000001,0.0035,0.0045,0.0455,0.715,2.299,0.6078475701193516,0.6125235682590687
2025-07-12,0.016,0.0515,0.935,0.0035,-2.0,8.390411193737766,0.0675,0.0035,0.43504938227829804,0.195,0.7118146702143197,0.010000000000000009,-0.01999999999999999,0.0025,0.0035,0.0355,0.765,2.4145,0.5209044697686901,0.5167817481244261
2025-07-13,0.0205,0.044,0.935,0.0035,-2.0375,8.763478074871301,0.0645,0.0035,0.43246199925953577,0.195,0.7118146702143197,0.0,-0.03,0.0055,0.0025,0.0565,0.72,2.3457000000000003,0.5716677622579391,0.6383517364438598
2025-07-14,0.0195,0.046,0.935,0.0035,-2.0375,8.692105577764227,0.0655,0.0035,0.4343233976124732,0.2,0.7219280948873623,0.0050000000000000044,0.0050000000000000044,0.002,0.0025,0.035,0.71,2.2439,0.6497333636923688,0.5596361933055906
2025-07-15,0.015,0.053,0.935,0.0035,-1.9875000000000003,8.299880707915326,0.068,0.0035,0.4347039085445875,0.205,0.731816079376955,0.004999999999999977,0.009999999999999981,0.005,0.007,0.035,0.675,2.1596,0.7072845110137785,0.6403582309458326
2025-07-16,0.009,0.0285,0.961,0.0035,-1.0750000000000002,6.430138898188748,0.0375,0.0035,0.2911581120239596,0.215,0.7509319796338465,0.010000000000000009,0.03,0.255,0.355,0.36,0.1,3.0265000000000004,0.22633361990654455,1.8959316234240935
2025-07-17,0.0115,0.0275,0.961,0.0025,-1.2,6.787017017806865,0.039,0.0025,0.29342026195636595,0.205,0.731816079376955,-0.010000000000000009,0.009999999999999981,0.07,0.365,0.34,0.075,2.422,0.40037907038205656,1.6087227920775233
2025-07-18,0.0085,0.038,0.9495,0.0025,-1.3125,6.696063004902582,0.0465,0.0025,0.3303386397894435,0.195,0.7118146702143197,-0.009999999999999981,0.0,0.115,0.355,0.35,0.065,2.5144999999999995,0.3165881729471274,1.6756652379700037
2025-07-19,0.0075,0.0345,0.9555,0.0025,-1.175,6.363519073594421,0.042,0.0025,0.30487661502399815,0.175,0.6690158350565576,-0.020000000000000018,-0.025000000000000022,0.11,0.34,0.355,0.07,2.4885,0.34108462109863563,1.6784242500094717
2025-07-20,0.0075,0.0335,0.9565,0.0025,-1.15,6.318821092577317,0.041,0.0025,0.3000631591194129,0.175,0.6690158350565576,0.0,-0.03,0.105,0.325,0.365,0.085,2.5069999999999997,0.32991683800618626,1.701410272878255
2025-07-21,0.0075,0.035,0.956,0.0015,-1.2125,6.331851526212534,0.0425,0.0015,0.298351587421272,0.175,0.6690158350565576,0.0,-0.04000000000000001,0.105,0.335,0.365,0.07,2.49,0.34115612261836925,1.6692401493225217
2025-07-22,0.0065,0.0395,0.9535,0.0015,-1.275,6.344367630032169,0.046,0.0015,0.31094594362854167,0.175,0.6690158350565576,0.0,-0.03,0.125,0.33,0.365,0.07,2.53,0.3051245647272603,1.7020991172541362
2025-07-23,0.0065,0.0385,0.9555,0.0015,-1.25,6.300049602979329,0.045,0.0015,0.3049571933206989,0.195,0.7118146702143197,0.020000000000000018,0.0,0.11,0.335,0.355,0.065,2.4595,0.3647955814562453,1.6655694381983472
2025-07-24,0.0065,0.0305,0.962,0.0015,-1.0499999999999998,5.928579193196293,0.037,0.0015,0.2686322395029709,0.185,0.6908938714350409,-0.010000000000000009,0.010000000000000009,0.105,0.335,0.355,0.065,2.4459999999999997,0.37666398819106683,1.6566943059078065
2025-07-25,0.01,0.0285,0.9635,0.0005,-1.2,6.4566709688507435,0.0385,0.0005,0.26989438398024623,0.175,0.6690158350565576,-0.010000000000000009,0.0,0.11,0.33,0.36,0.07,2.475,0.3531908124512866,1.6772795026023535
2025-07-26,0.0075,0.0335,0.9595,0.0005,-1.2,6.209785825614278,0.041,0.0005,0.2797940347498825,0.175,0.6690158350565576,0.0,0.0,0.105,0.335,0.355,0.065,2.4459999999999997,0.37666398819106683,1.6566943059078065
2025-07-27,0.0095,0.038,0.9515,0.0005,-1.4124999999999999,6.768777302576514,0.0475,0.0005,0.3168268919014539,0.165,0.6461380758647463,-0.009999999999999981,-0.009999999999999981,0.105,0.335,0.365,0.065,2.475,0.3529075658015848,1.6570071312385095
2025-07-28,0.009,0.042,0.9505,0.0005,-1.4875,6.8450178277707945,0.051000000000000004,0.0005,0.32834724923727376,0.17,0.6577047787442195,0.0050000000000000044,-0.024999999999999994,0.1,0.325,0.38,0.05,2.432,0.38801484507683465,1.605725833681475
2025-07-29,0.0045,0.0325,0.9635,0.0005,-1.0250000000000001,5.552064987461873,0.037,0.0005,0.25291073747590664,0.165,0.6461380758647463,-0.0050000000000000044,-0.01999999999999999,0.1,0.325,0.38,0.045,2.417,0.39953429139436836,1.5909563324120655
2025-07-30,0.0025,0.0175,0.9815,0.0005,-0.55,4.147059801835512,0.02,0.0005,0.15567274519460894,0.165,0.6461380758647463,0.0,-0.009999999999999981,0.11,0.32,0.39,0.06,2.504,0.3289104437381093,1.6496513535521085
2025-07-31,0.016,0.425,0.555,0.0065,-11.262500000000001,13.533687727874653,0.441,0.0065,1.1387644005333781,0.125,0.5435644431995964,-0.04000000000000001,-0.04999999999999999,0.065,0.335,0.435,0.025,2.45,0.37516662964608116,1.4403192396573576
2025-08-01,0.0205,0.345,0.625,0.0075,-9.4625,13.484973709188314,0.3655,0.0075,1.121394852988014,0.115,0.5148156530047155,-0.009999999999999995,-0.05,0.085,0.33,0.41,0.042,2.4684999999999997,0.3591981079432353,1.5495862419752646
2025-08-02,0.0825,0.725,0.195,0.006,-22.1,13.374097539647302,0.8075,0.006,1.1375007231667689,0.165,0.6461380758647463,0.05,-0.0050000000000000044,0.06,0.315,0.43,0.041,2.4139999999999997,0.40924933231466626,1.4810069857828125
2025-08-03,0.0735,0.715,0.205,0.0055,-21.4125,13.232870005926529,0.7885,0.0055,1.1328356950898182,0.145,0.597185045253784,-0.020000000000000018,-0.020000000000000018,0.09,0.33,0.4,0.0425,2.4545,0.3699342382437722,1.5628942454545178
2025-08-04,0.0775,0.705,0.205,0.0055,-21.3625,13.351464298205272,0.7825,0.0055,1.1514608486228375,0.15,0.6098403047164004,0.0050000000000000044,-0.015000000000000013,0.11,0.32,0.4,0.04,2.473,0.352031575288354,1.5908461690989626
2025-08-05,0.079,0.735,0.165,0.0055,-22.1875,12.664790713948848,0.814,0.0055,1.0859695866938295,0.145,0.597185045253784,-0.0050000000000000044,0.01999999999999999,0.085,0.31,0.41,0.0325,2.3840000000000003,0.4285235116070058,1.5141337484771218
2025-08-06,0.0695,0.745,0.185,0.0055,-21.962500000000002,12.762164815627873,0.8145,0.0055,1.0753973789976954,0.145,0.597185045253784,0.0,0.029999999999999985,0.085,0.285,0.465,0.022,2.4419999999999997,0.38285107809695423,1.4532428344059756
2025-08-07,0.066,0.785,0.145,0.0055,-22.7875,11.856274667212084,0.851,0.0055,0.9781984148902447,0.145,0.597185045253784,0.0,-0.020000000000000018,0.09,0.335,0.43,0.0375,2.5404999999999998,0.2972199070133091,1.5424062785835582
2025-08-08,0.0675,0.755,0.175,0.0055,-22.1125,12.512662854834298,0.8225,0.0055,1.0499564764115865,0.135,0.5709929600768897,-0.009999999999999981,-0.009999999999999981,0.1,0.355,0.455,0.0355,2.69,0.16668098271848525,1.5504788538547825
2025-08-09,0.0665,0.755,0.175,0.0065,-22.037499999999998,12.56952854997951,0.8215,0.0065,1.0534392629862763,0.125,0.5435644431995964,-0.010000000000000009,-0.024999999999999994,0.08,0.395,0.43,0.025,2.644,0.20300857124761976,1.4774508140664522
2025-08-10,0.067,0.755,0.175,0.0055,-22.087500000000002,12.496979150603757,0.8220000000000001,0.0055,1.0487306613095155,0.125,0.5435644431995964,0.0,-0.01999999999999999,0.064,0.36,0.435,0.022,2.5083,0.32410555701807986,1.4279622025283958
2025-08-11,0.0665,0.755,0.175,0.0055,-22.0625,12.481270030028995,0.8215,0.0055,1.0474994629670262,0.125,0.5435644431995964,0.0,-0.01999999999999999,0.0835,0.345,0.415,0.0075,2.4174499999999997,0.3953920669759324,1.4082937846469514
2025-08-12,0.0635,0.73,0.21,0.0055,-21.2875,13.013772037970007,0.7935,0.0055,1.0980969957514353,0.12,0.5293608652873644,-0.0050000000000000044,-0.024999999999999994,0.0175,0.285,0.545,0.0235,2.49625,0.34903849850338864,1.2226683913328293
2025-08-13,0.0575,0.805,0.125,0.0055,-22.8625,11.133720690148913,0.8625,0.0055,0.9051180039882916,0.12,0.5293608652873644,0.0,-0.015000000000000013,0.05,0.15,0.37,0.26,2.408,0.45606701261985616,1.6626585714279802
2025-08-14,0.085,0.795,0.125,0.0045,-24.0125,11.877080669692152,0.88,0.0045,0.9754985228189054,0.115,0.5148156530047155,-0.0049999999999999906,-0.009999999999999995,0.0385,0.0385,0.395,0.155,1.82225,0.8603940836544031,1.3080499070216505
2025-08-15,0.0375,0.72,0.235,0.0045,-19.7625,12.443248150352463,0.7575,0.0045,1.044925856607874,0.115,0.5148156530047155,0.0,-0.009999999999999995,0.05,0.041,0.4,0.15,1.8598,0.8362742622130613,1.344350005306048
2025-08-16,0.0375,0.665,0.295,0.0045,-18.3875,13.21981633996857,0.7025,0.0045,1.123676999569423,0.125,0.5435644431995964,0.009999999999999995,0.0,0.05,0.0545,0.38,0.155,1.8545999999999996,0.8385011936902657,1.392215780869059
2025-08-17,0.0375,0.695,0.265,0.0055,-19.1125,12.937183106022346,0.7324999999999999,0.0055,1.0914601256260195,0.125,0.5435644431995964,0.0,0.0050000000000000044,0.0475,0.0635,0.385,0.12,1.78255,0.8742576556942466,1.3585914941738992
2025-08-18,0.035,0.715,0.245,0.0055,-19.4875,12.579337227299575,0.75,0.0055,1.0537525086121968,0.135,0.5709929600768897,0.010000000000000009,0.015000000000000013,0.0475,0.053,0.395,0.14,1.8421499999999997,0.8445659054205008,1.3598533720324277
2025-08-19,0.03,0.705,0.265,0.0055,-18.9875,12.669657931821797,0.735,0.0055,1.056309630515829,0.13,0.557438185027989,-0.0050000000000000044,0.015,0.048,0.0695,0.375,0.14,1.8317,0.8487736523508489,1.4053842885688594
2025-08-20,0.0265,0.695,0.285,0.0045,-18.5875,12.71781390289817,0.7214999999999999,0.0045,1.0548261246715507,0.125,0.5435644431995964,-0.0050000000000000044,0.009999999999999995,0.0365,0.059,0.405,0.12,1.79825,0.8682174988338175,1.3104176112506787
2025-08-21,0.0245,0.685,0.295,0.0045,-18.2375,12.750472595407984,0.7095,0.0045,1.0596300801574137,0.125,0.5435644431995964,0.0,0.0,0.0255,0.047,0.4,0.12,1.72045,0.9122762218655323,1.2381453190302523
2025-08-22,0.0225,0.605,0.365,0.0105,-15.9875,13.641999274987153,0.6275,0.0105,1.1615271353264012,0.11,0.499915958164528,-0.015,-0.015,0.024,0.0385,0.39,0.15,1.7536,0.899571919526171,1.2503930237381158
2025-08-23,0.032,0.785,0.185,0.0025,-21.1625,11.240614977754776,0.8170000000000001,0.0025,0.9050290811438237,0.1,0.4689955935892812,-0.009999999999999995,-0.035,0.042,0.0345,0.335,0.17,1.6915,0.9302887526864979,1.3227998862814194
2025-08-24,0.0375,0.775,0.185,0.0035,-21.1625,11.528614190623694,0.8125,0.0035,0.9415473680051942,0.11,0.499915958164528,0.009999999999999995,-0.020000000000000004,0.025,0.0365,0.35,0.17,1.6946999999999999,0.9316472102330368,1.2720582121027906
2025-08-25,0.042,0.805,0.145,0.0035,-22.137500000000003,10.864542497126834,0.8470000000000001,0.0035,0.876508160078439,0.115,0.5148156530047155,0.0050000000000000044,-0.009999999999999995,0.0285,0.0415,0.345,0.175,1.7186499999999998,0.9191172233589141,1.306543151250773
2025-08-26,0.0385,0.755,0.205,0.0055,-20.6625,12.096749537582399,0.7935,0.0055,0.997004555852467,0.11,0.499915958164528,-0.0050000000000000044,-0.015,0.0315,0.044,0.35,0.17,1.73325,0.9103617481357342,1.32010488442126
2025-08-27,0.045,0.775,0.175,0.0045,-21.5125,11.690528213980539,0.8200000000000001,0.0045,0.9614507084825328,0.105,0.48464773973144537,-0.0050000000000000044,-0.0050000000000000044,0.0225,0.0345,0.36,0.175,1.72635,0.916986735956415,1.2614044488443505
2025-08-28,0.0465,0.775,0.165,0.0065,-21.537499999999998,11.729302895153232,0.8215,0.0065,0.9669661988092123,0.1,0.4689955935892812,-0.0049999999999999906,0.0,0.023,0.0245,0.335,0.21,1.7322000000000002,0.9186253576404255,1.2576475231916466
