Date,Close,VIX_log
23/06/2014,10.97999954,2.396075394
24/06/2014,12.13000011,2.495681732
25/06/2014,11.59000015,2.450142671
26/06/2014,11.63000011,2.453587976
27/06/2014,11.26000023,2.421256643
30/06/2014,11.56999969,2.448415515
01/07/2014,11.14999962,2.411439464
02/07/2014,10.81999969,2.381396245
03/07/2014,10.31999969,2.33408373
07/07/2014,11.32999992,2.427454068
08/07/2014,11.97999954,2.483238554
09/07/2014,11.64999962,2.455306147
10/07/2014,12.59000015,2.53290286
11/07/2014,12.07999992,2.491551186
14/07/2014,11.81999969,2.469792986
15/07/2014,11.96000004,2.481567752
16/07/2014,11,2.397895273
17/07/2014,14.53999996,2.676903469
18/07/2014,12.06000042,2.489894226
21/07/2014,12.81000042,2.550226149
22/07/2014,12.23999977,2.504709258
23/07/2014,11.52000046,2.444084695
24/07/2014,11.84000015,2.471483642
25/07/2014,12.68999958,2.540814249
28/07/2014,12.56000042,2.530517194
29/07/2014,13.27999973,2.586259124
30/07/2014,13.32999992,2.590017128
31/07/2014,16.95000076,2.830267879
01/08/2014,17.03000069,2.834976535
04/08/2014,15.11999989,2.716018363
05/08/2014,16.87000084,2.825536946
06/08/2014,16.37000084,2.795450443
07/08/2014,16.65999985,2.813010628
08/08/2014,15.77000046,2.75810943
11/08/2014,14.22999954,2.65535238
12/08/2014,14.13000011,2.648300205
13/08/2014,12.89999962,2.557227282
14/08/2014,12.42000008,2.519308083
15/08/2014,13.14999962,2.57642173
18/08/2014,12.31999969,2.511223933
19/08/2014,12.21000004,2.502255291
20/08/2014,11.77999973,2.466403156
21/08/2014,11.76000023,2.464703962
22/08/2014,11.47000027,2.439734954
25/08/2014,11.69999981,2.459588826
26/08/2014,11.63000011,2.453587976
27/08/2014,11.77999973,2.466403156
28/08/2014,12.05000019,2.489064676
29/08/2014,12.09000015,2.492378677
02/09/2014,12.25,2.505525937
03/09/2014,12.35999966,2.514465424
04/09/2014,12.64000034,2.536866416
05/09/2014,12.09000015,2.492378677
08/09/2014,12.65999985,2.538447405
09/09/2014,13.5,2.602689685
10/09/2014,12.88000011,2.55567573
11/09/2014,12.80000019,2.549445186
12/09/2014,13.31000042,2.588515664
15/09/2014,14.11999989,2.647592224
16/09/2014,12.72999954,2.543961377
17/09/2014,12.64999962,2.537657185
18/09/2014,12.02999973,2.487403508
19/09/2014,12.10999966,2.494031529
22/09/2014,13.68999958,2.616665609
23/09/2014,14.93000031,2.703372632
24/09/2014,13.27000046,2.585505883
25/09/2014,15.64000034,2.749831757
26/09/2014,14.85000038,2.697999891
29/09/2014,15.97999954,2.771337912
30/09/2014,16.30999947,2.791778384
01/10/2014,16.70999908,2.816007288
02/10/2014,16.15999985,2.782539044
03/10/2014,14.55000019,2.677591007
06/10/2014,15.46000004,2.738256046
07/10/2014,17.20000076,2.844909428
08/10/2014,15.10999966,2.715356754
09/10/2014,18.76000023,2.931726956
10/10/2014,21.23999977,3.055886186
13/10/2014,24.63999939,3.204371114
14/10/2014,22.79000092,3.126321883
15/10/2014,25.27000046,3.22961794
16/10/2014,25.20000076,3.226844025
17/10/2014,21.98999977,3.090587794
20/10/2014,18.56999969,2.921547359
21/10/2014,16.07999992,2.777576259
22/10/2014,17.87000084,2.883123376
23/10/2014,16.53000069,2.805176953
24/10/2014,16.11000061,2.779440235
27/10/2014,16.04000092,2.77508566
28/10/2014,14.39000034,2.666533545
29/10/2014,15.14999962,2.718000507
30/10/2014,14.52000046,2.675527041
31/10/2014,14.02999973,2.641197875
03/11/2014,14.72999954,2.689886199
04/11/2014,14.89000034,2.70068987
05/11/2014,14.17000008,2.651127059
06/11/2014,13.67000008,2.615203656
07/11/2014,13.11999989,2.574137775
10/11/2014,12.67000008,2.539237
11/11/2014,12.92000008,2.558776504
12/11/2014,13.02000046,2.566486672
13/11/2014,13.78999996,2.623943689
14/11/2014,13.31000042,2.588515664
17/11/2014,13.98999977,2.638342772
18/11/2014,13.85999966,2.629006969
19/11/2014,13.96000004,2.6361961
20/11/2014,13.57999992,2.608598117
21/11/2014,12.89999962,2.557227282
24/11/2014,12.61999989,2.535282848
25/11/2014,12.25,2.505525937
26/11/2014,12.06999969,2.49072301
28/11/2014,13.32999992,2.590017128
01/12/2014,14.15999985,2.650421077
02/12/2014,12.85000038,2.553343841
03/12/2014,12.5,2.525728644
04/12/2014,12.38000011,2.516082277
05/12/2014,11.89000034,2.47569774
08/12/2014,14.21000004,2.653945945
09/12/2014,15.35000038,2.731115499
10/12/2014,18.53000069,2.919391077
11/12/2014,20.07999992,2.999724291
12/12/2014,21.07999992,3.04832472
15/12/2014,20.42000008,3.016514816
16/12/2014,23.56999969,3.159974704
17/12/2014,19.44000053,2.967332827
18/12/2014,16.80999947,2.821973916
19/12/2014,16.48999977,2.802754123
22/12/2014,15.25,2.724579503
23/12/2014,14.80000019,2.694627194
24/12/2014,14.36999989,2.665142692
26/12/2014,14.5,2.674148649
29/12/2014,15.06000042,2.71204225
30/12/2014,15.92000008,2.767576185
31/12/2014,19.20000076,2.954910319
02/01/2015,17.79000092,2.878636553
05/01/2015,19.92000008,2.991724256
06/01/2015,21.12000084,3.050220499
07/01/2015,19.30999947,2.960623069
08/01/2015,17.01000023,2.83380142
09/01/2015,17.54999924,2.865053906
12/01/2015,19.60000038,2.975529586
13/01/2015,20.55999947,3.023347415
14/01/2015,21.47999954,3.067122248
15/01/2015,22.38999939,3.108614403
16/01/2015,20.95000076,3.042138683
20/01/2015,19.88999939,2.990217062
21/01/2015,18.85000038,2.936512934
22/01/2015,16.39999962,2.797281312
23/01/2015,16.65999985,2.813010628
26/01/2015,15.52000046,2.742129544
27/01/2015,17.21999931,2.846071459
28/01/2015,20.44000053,3.017493791
29/01/2015,18.76000023,2.931726956
30/01/2015,20.96999931,3.043092812
02/02/2015,19.43000031,2.966818279
03/02/2015,17.32999992,2.852439099
04/02/2015,18.32999992,2.908539058
05/02/2015,16.85000038,2.824350679
06/02/2015,17.29000092,2.850128353
09/02/2015,18.54999924,2.920469748
10/02/2015,17.22999954,2.846652024
11/02/2015,16.95999908,2.830857576
12/02/2015,15.34000015,2.730463806
13/02/2015,14.68999958,2.687166962
17/02/2015,15.80000019,2.760009952
18/02/2015,15.44999981,2.737608991
19/02/2015,15.28999996,2.727199017
20/02/2015,14.30000019,2.660259551
23/02/2015,14.56000042,2.678278072
24/02/2015,13.68999958,2.616665609
25/02/2015,13.84000015,2.627562961
26/02/2015,13.90999985,2.632607995
27/02/2015,13.34000015,2.590767052
02/03/2015,13.03999996,2.568021554
03/03/2015,13.85999966,2.629006969
04/03/2015,14.22999954,2.65535238
05/03/2015,14.03999996,2.641910396
06/03/2015,15.19999981,2.721295415
09/03/2015,15.06000042,2.71204225
10/03/2015,16.69000053,2.81480977
11/03/2015,16.87000084,2.825536946
12/03/2015,15.42000008,2.735665373
13/03/2015,16,2.772588722
16/03/2015,15.60999966,2.747911713
17/03/2015,15.65999985,2.751109681
18/03/2015,13.97000027,2.636912192
19/03/2015,14.06999969,2.644044849
20/03/2015,13.02000046,2.566486672
23/03/2015,13.40999985,2.596000686
24/03/2015,13.61999989,2.611539292
25/03/2015,15.43999958,2.736961517
26/03/2015,15.80000019,2.760009952
27/03/2015,15.06999969,2.712705992
30/03/2015,14.51000023,2.674838083
31/03/2015,15.28999996,2.727199017
01/04/2015,15.10999966,2.715356754
02/04/2015,14.67000008,2.685804597
06/04/2015,14.73999977,2.690564871
07/04/2015,14.77999973,2.693274897
08/04/2015,13.97999954,2.637627704
09/04/2015,13.09000015,2.571848592
10/04/2015,12.57999992,2.532108245
13/04/2015,13.93999958,2.634762375
14/04/2015,13.67000008,2.615203656
15/04/2015,12.84000015,2.55256531
16/04/2015,12.60000038,2.533696844
17/04/2015,13.89000034,2.631169181
20/04/2015,13.30000019,2.58776405
21/04/2015,13.25,2.583997552
22/04/2015,12.71000004,2.542389088
23/04/2015,12.47999954,2.524127326
24/04/2015,12.28999996,2.50878592
27/04/2015,13.11999989,2.574137775
28/04/2015,12.40999985,2.518502587
29/04/2015,13.39000034,2.594508185
30/04/2015,14.55000019,2.677591007
01/05/2015,12.69999981,2.541601978
04/05/2015,12.85000038,2.553343841
05/05/2015,14.31000042,2.660958623
06/05/2015,15.14999962,2.718000507
07/05/2015,15.13000011,2.716679535
08/05/2015,12.85999966,2.554121692
11/05/2015,13.85000038,2.62828526
12/05/2015,13.85999966,2.629006969
13/05/2015,13.76000023,2.621765849
14/05/2015,12.73999977,2.544746632
15/05/2015,12.38000011,2.516082277
18/05/2015,12.72999954,2.543961377
19/05/2015,12.85000038,2.553343841
20/05/2015,12.88000011,2.55567573
21/05/2015,12.10999966,2.494031529
22/05/2015,12.13000011,2.495681732
26/05/2015,14.06000042,2.643333916
27/05/2015,13.27000046,2.585505883
28/05/2015,13.31000042,2.588515664
29/05/2015,13.84000015,2.627562961
01/06/2015,13.97000027,2.636912192
02/06/2015,14.23999977,2.65605489
03/06/2015,13.65999985,2.614471843
04/06/2015,14.71000004,2.688527537
05/06/2015,14.21000004,2.653945945
08/06/2015,15.28999996,2.727199017
09/06/2015,14.47000027,2.672077559
10/06/2015,13.22000027,2.581730855
11/06/2015,12.85000038,2.553343841
12/06/2015,13.77999973,2.623218246
15/06/2015,15.39000034,2.73371797
16/06/2015,14.81000042,2.695302657
17/06/2015,14.5,2.674148649
18/06/2015,13.18999958,2.579458935
19/06/2015,13.96000004,2.6361961
22/06/2015,12.73999977,2.544746632
23/06/2015,12.10999966,2.494031529
24/06/2015,13.26000023,2.584752002
25/06/2015,14.01000023,2.639771377
26/06/2015,14.02000046,2.640484914
29/06/2015,18.85000038,2.936512934
30/06/2015,18.22999954,2.903068564
01/07/2015,16.09000015,2.77819797
02/07/2015,16.79000092,2.820783526
06/07/2015,17.01000023,2.83380142
07/07/2015,16.09000015,2.77819797
08/07/2015,19.65999985,2.978586107
09/07/2015,19.96999931,2.994231113
10/07/2015,16.82999992,2.823163004
13/07/2015,13.89999962,2.631888813
14/07/2015,13.36999989,2.593013383
15/07/2015,13.22999954,2.582486944
16/07/2015,12.10999966,2.494031529
17/07/2015,11.94999981,2.480731262
20/07/2015,12.25,2.505525937
21/07/2015,12.22000027,2.503073976
22/07/2015,12.11999989,2.494856971
23/07/2015,12.64000034,2.536866416
24/07/2015,13.73999977,2.62031127
27/07/2015,15.60000038,2.747270939
28/07/2015,13.43999958,2.598235304
29/07/2015,12.5,2.525728644
30/07/2015,12.13000011,2.495681732
31/07/2015,12.11999989,2.494856971
03/08/2015,12.56000042,2.530517194
04/08/2015,13,2.564949357
05/08/2015,12.51000023,2.526528343
06/08/2015,13.77000046,2.622492346
07/08/2015,13.39000034,2.594508185
10/08/2015,12.22999954,2.503891912
11/08/2015,13.71000004,2.618125496
12/08/2015,13.60999966,2.610804791
13/08/2015,13.48999977,2.601948653
14/08/2015,12.82999992,2.551786173
17/08/2015,13.02000046,2.566486672
18/08/2015,13.78999996,2.623943689
19/08/2015,15.25,2.724579503
20/08/2015,19.13999939,2.951780354
21/08/2015,28.03000069,3.33327539
24/08/2015,40.74000168,3.707210452
25/08/2015,36.02000046,3.584074352
26/08/2015,30.31999969,3.411807551
27/08/2015,26.10000038,3.261935329
28/08/2015,26.04999924,3.260017739
31/08/2015,28.43000031,3.347444936
01/09/2015,31.39999962,3.446807881
02/09/2015,26.09000015,3.261552105
03/09/2015,25.61000061,3.242982924
04/09/2015,27.79999924,3.325035993
08/09/2015,24.89999962,3.214867788
09/09/2015,26.22999954,3.266903776
10/09/2015,24.37000084,3.193352902
11/09/2015,23.20000076,3.144152312
14/09/2015,24.25,3.188416617
15/09/2015,22.54000092,3.115291549
16/09/2015,21.35000038,3.061051758
17/09/2015,21.13999939,3.051166952
18/09/2015,22.28000069,3.103689446
21/09/2015,20.13999939,3.002707857
22/09/2015,22.44000053,3.110845104
23/09/2015,22.12999916,3.096934116
24/09/2015,23.46999931,3.155722981
25/09/2015,23.62000084,3.162093846
28/09/2015,27.62999916,3.318902109
29/09/2015,26.82999992,3.289520662
30/09/2015,24.5,3.198673118
01/10/2015,22.54999924,3.115735032
02/10/2015,20.94000053,3.041661231
05/10/2015,19.54000092,2.972463693
06/10/2015,19.39999962,2.965273046
07/10/2015,18.39999962,2.912350644
08/10/2015,17.42000008,2.857618976
09/10/2015,17.07999992,2.837908184
12/10/2015,16.17000008,2.783157678
13/10/2015,17.67000008,2.871868291
14/10/2015,18.03000069,2.892037075
15/10/2015,16.04999924,2.775708802
16/10/2015,15.05000019,2.711378004
19/10/2015,14.97999954,2.706715948
20/10/2015,15.75,2.756840365
21/10/2015,16.70000076,2.815408765
22/10/2015,14.44999981,2.670694401
23/10/2015,14.46000004,2.671386219
26/10/2015,15.28999996,2.727199017
27/10/2015,15.43000031,2.736313686
28/10/2015,14.32999992,2.662355237
29/10/2015,14.60999966,2.681706202
30/10/2015,15.06999969,2.712705992
02/11/2015,14.14999962,2.649714597
03/11/2015,14.53999996,2.676903469
04/11/2015,15.51000023,2.741484992
05/11/2015,15.05000019,2.711378004
06/11/2015,14.32999992,2.662355237
09/11/2015,16.52000046,2.804571796
10/11/2015,15.28999996,2.727199017
11/11/2015,16.05999947,2.776331675
12/11/2015,18.37000084,2.910718945
13/11/2015,20.07999992,2.999724291
16/11/2015,18.15999985,2.899221365
17/11/2015,18.84000015,2.935982277
18/11/2015,16.85000038,2.824350679
19/11/2015,16.98999977,2.832624922
20/11/2015,15.47000027,2.738902682
23/11/2015,15.61999989,2.748552137
24/11/2015,15.93000031,2.768204143
25/11/2015,15.18999958,2.720637289
27/11/2015,15.11999989,2.716018363
30/11/2015,16.12999916,2.78068084
01/12/2015,14.67000008,2.685804597
02/12/2015,15.90999985,2.766947833
03/12/2015,18.11000061,2.896464306
04/12/2015,14.81000042,2.695302657
07/12/2015,15.84000015,2.762538396
08/12/2015,17.60000038,2.867898924
09/12/2015,19.61000061,2.976039671
10/12/2015,19.34000015,2.962175498
11/12/2015,24.38999939,3.194173187
14/12/2015,22.72999954,3.123685618
15/12/2015,20.95000076,3.042138683
16/12/2015,17.86000061,2.88256361
17/12/2015,18.94000053,2.941276116
18/12/2015,20.70000076,3.030133737
21/12/2015,18.70000076,2.928523565
22/12/2015,16.60000038,2.809402718
23/12/2015,15.56999969,2.745345966
24/12/2015,15.73999977,2.756205228
28/12/2015,16.90999985,2.827905154
29/12/2015,16.07999992,2.777576259
30/12/2015,17.29000092,2.850128353
31/12/2015,18.20999908,2.901970843
04/01/2016,20.70000076,3.030133737
05/01/2016,19.34000015,2.962175498
06/01/2016,20.59000015,3.024805528
07/01/2016,24.98999977,3.218475736
08/01/2016,27.01000023,3.296207176
11/01/2016,24.29999924,3.190476319
12/01/2016,22.46999931,3.112181056
13/01/2016,25.21999931,3.227637303
14/01/2016,23.95000076,3.175968356
15/01/2016,27.02000046,3.296577349
19/01/2016,26.04999924,3.260017739
20/01/2016,27.59000015,3.317453394
21/01/2016,26.69000053,3.284288983
22/01/2016,22.34000015,3.1063788
25/01/2016,24.14999962,3.184284364
26/01/2016,22.5,3.113515309
27/01/2016,23.11000061,3.140265451
28/01/2016,22.42000008,3.109953421
29/01/2016,20.20000076,3.005682642
01/02/2016,19.97999954,2.99473175
02/02/2016,21.97999954,3.090132928
03/02/2016,21.64999962,3.075005437
04/02/2016,21.84000015,3.083743158
05/02/2016,23.37999916,3.15188092
08/02/2016,26,3.258096538
09/02/2016,26.54000092,3.278653063
10/02/2016,26.29000092,3.269188674
11/02/2016,28.13999939,3.33719203
12/02/2016,25.39999962,3.234749159
16/02/2016,24.11000061,3.182626718
17/02/2016,22.30999947,3.105034985
18/02/2016,21.63999939,3.074543426
19/02/2016,20.53000069,3.021887264
22/02/2016,19.37999916,2.964241563
23/02/2016,20.97999954,3.043569581
24/02/2016,20.71999931,3.031099384
25/02/2016,19.11000061,2.95021179
26/02/2016,19.80999947,2.986186834
29/02/2016,20.54999924,3.022860904
01/03/2016,17.70000076,2.873564683
02/03/2016,17.09000015,2.838493506
03/03/2016,16.70000076,2.815408765
04/03/2016,16.86000061,2.824943989
07/03/2016,17.35000038,2.853592528
08/03/2016,18.67000008,2.926917962
09/03/2016,18.34000015,2.909084475
10/03/2016,18.04999924,2.893145643
11/03/2016,16.5,2.803360381
14/03/2016,16.92000008,2.828496359
15/03/2016,16.84000015,2.823757018
16/03/2016,14.98999977,2.707383297
17/03/2016,14.43999958,2.670002104
18/03/2016,14.02000046,2.640484914
21/03/2016,13.78999996,2.623943689
22/03/2016,14.17000008,2.651127059
23/03/2016,14.93999958,2.704042152
24/03/2016,14.73999977,2.690564871
28/03/2016,15.23999977,2.723923535
29/03/2016,13.81999969,2.626116796
30/03/2016,13.56000042,2.607124313
31/03/2016,13.94999981,2.635479495
01/04/2016,13.10000038,2.572612259
04/04/2016,14.11999989,2.647592224
05/04/2016,15.42000008,2.735665373
06/04/2016,14.09000015,2.645465337
07/04/2016,16.15999985,2.782539044
08/04/2016,15.35999966,2.731766705
11/04/2016,16.26000023,2.788708118
12/04/2016,14.85000038,2.697999891
13/04/2016,13.84000015,2.627562961
14/04/2016,13.72000027,2.618854642
15/04/2016,13.61999989,2.611539292
18/04/2016,13.35000038,2.591516413
19/04/2016,13.23999977,2.583242533
20/04/2016,13.27999973,2.586259124
21/04/2016,13.94999981,2.635479495
22/04/2016,13.22000027,2.581730855
25/04/2016,14.07999992,2.644755345
26/04/2016,13.96000004,2.6361961
27/04/2016,13.77000046,2.622492346
28/04/2016,15.22000027,2.72261037
29/04/2016,15.69999981,2.7536607
02/05/2016,14.68000031,2.686486044
03/05/2016,15.60000038,2.747270939
04/05/2016,16.04999924,2.775708802
05/05/2016,15.90999985,2.766947833
06/05/2016,14.72000027,2.689207131
09/05/2016,14.56999969,2.678964599
10/05/2016,13.63000011,2.612273254
11/05/2016,14.68999958,2.687166962
12/05/2016,14.40999985,2.667922399
13/05/2016,15.03999996,2.710713316
16/05/2016,14.68000031,2.686486044
17/05/2016,15.56999969,2.745345966
18/05/2016,15.94999981,2.769458817
19/05/2016,16.32999992,2.793003902
20/05/2016,15.19999981,2.721295415
23/05/2016,15.81999969,2.761274943
24/05/2016,14.42000008,2.668616137
25/05/2016,13.89999962,2.631888813
26/05/2016,13.43000031,2.597491033
27/05/2016,13.11999989,2.574137775
31/05/2016,14.18999958,2.652537462
01/06/2016,14.19999981,2.653241951
02/06/2016,13.63000011,2.612273254
03/06/2016,13.47000027,2.60046501
06/06/2016,13.64999962,2.613739494
07/06/2016,14.05000019,2.642622409
08/06/2016,14.07999992,2.644755345
09/06/2016,14.64000034,2.683757532
10/06/2016,17.03000069,2.834976535
13/06/2016,20.96999931,3.043092812
14/06/2016,20.5,3.020424886
15/06/2016,20.13999939,3.002707857
16/06/2016,19.37000084,2.963725521
17/06/2016,19.40999985,2.965788389
20/06/2016,18.37000084,2.910718945
21/06/2016,18.47999954,2.916689041
22/06/2016,21.17000008,3.052585089
23/06/2016,17.25,2.847812143
24/06/2016,25.76000023,3.24882291
27/06/2016,23.85000038,3.171784233
28/06/2016,18.75,2.931193752
29/06/2016,16.63999939,2.811809399
30/06/2016,15.63000011,2.749192152
01/07/2016,14.77000046,2.692598128
05/07/2016,15.57999992,2.745988036
06/07/2016,14.96000004,2.705379975
07/07/2016,14.76000023,2.691920835
08/07/2016,13.19999981,2.580216815
11/07/2016,13.53999996,2.605648265
12/07/2016,13.55000019,2.606386561
13/07/2016,13.03999996,2.568021554
14/07/2016,12.81999969,2.551006428
15/07/2016,12.67000008,2.539237
18/07/2016,12.43999958,2.520917054
19/07/2016,11.97000027,2.482403542
20/07/2016,11.77000046,2.46555396
21/07/2016,12.73999977,2.544746632
22/07/2016,12.02000046,2.486571967
25/07/2016,12.86999989,2.554899013
26/07/2016,13.05000019,2.568788148
27/07/2016,12.82999992,2.551786173
28/07/2016,12.72000027,2.543175579
29/07/2016,11.86999989,2.474014199
01/08/2016,12.43999958,2.520917054
02/08/2016,13.36999989,2.593013383
03/08/2016,12.85999966,2.554121692
04/08/2016,12.42000008,2.519308083
05/08/2016,11.39000034,2.432735808
08/08/2016,11.5,2.442347035
09/08/2016,11.65999985,2.456164168
10/08/2016,12.05000019,2.489064676
11/08/2016,11.68000031,2.457878004
12/08/2016,11.55000019,2.446685453
15/08/2016,11.81000042,2.468946666
16/08/2016,12.64000034,2.536866416
17/08/2016,12.18999958,2.500615909
18/08/2016,11.43000031,2.436241505
19/08/2016,11.34000015,2.428336312
22/08/2016,12.27000046,2.507157296
23/08/2016,12.38000011,2.516082277
24/08/2016,13.44999981,2.598979092
25/08/2016,13.63000011,2.612273254
26/08/2016,13.64999962,2.613739494
29/08/2016,12.93999958,2.560323257
30/08/2016,13.11999989,2.574137775
31/08/2016,13.42000008,2.596746137
01/09/2016,13.47999954,2.601207072
02/09/2016,11.97999954,2.483238554
06/09/2016,12.02000046,2.486571967
07/09/2016,11.93999958,2.479894073
08/09/2016,12.51000023,2.526528343
09/09/2016,17.5,2.862200881
12/09/2016,15.15999985,2.71866037
13/09/2016,17.85000038,2.88200353
14/09/2016,18.13999939,2.898119411
15/09/2016,16.29999924,2.791165061
16/09/2016,15.36999989,2.73241755
19/09/2016,15.52999973,2.74277362
20/09/2016,15.92000008,2.767576185
21/09/2016,13.30000019,2.58776405
22/09/2016,12.02000046,2.486571967
23/09/2016,12.28999996,2.50878592
26/09/2016,14.5,2.674148649
27/09/2016,13.10000038,2.572612259
28/09/2016,12.39000034,2.516889723
29/09/2016,14.02000046,2.640484914
30/09/2016,13.28999996,2.58701187
03/10/2016,13.56999969,2.607861451
04/10/2016,13.63000011,2.612273254
05/10/2016,12.98999977,2.564179813
06/10/2016,12.84000015,2.55256531
07/10/2016,13.47999954,2.601207072
10/10/2016,13.38000011,2.593761063
11/10/2016,15.35999966,2.731766705
12/10/2016,15.90999985,2.766947833
13/10/2016,16.69000053,2.81480977
14/10/2016,16.12000084,2.780060789
17/10/2016,16.20999908,2.785628279
18/10/2016,15.27999973,2.726544766
19/10/2016,14.40999985,2.667922399
20/10/2016,13.75,2.621038824
21/10/2016,13.34000015,2.590767052
24/10/2016,13.02000046,2.566486672
25/10/2016,13.46000004,2.599722327
26/10/2016,14.23999977,2.65605489
27/10/2016,15.35999966,2.731766705
28/10/2016,16.19000053,2.784393801
31/10/2016,17.05999947,2.836736511
01/11/2016,18.55999947,2.921008699
02/11/2016,19.31999969,2.961140813
03/11/2016,22.07999992,3.094672218
04/11/2016,22.51000023,3.113959665
07/11/2016,18.70999908,2.929058091
08/11/2016,18.73999977,2.930660265
09/11/2016,14.38000011,2.66583836
10/11/2016,14.73999977,2.690564871
11/11/2016,14.17000008,2.651127059
14/11/2016,14.47999954,2.672768355
15/11/2016,13.36999989,2.593013383
16/11/2016,13.72000027,2.618854642
17/11/2016,13.35000038,2.591516413
18/11/2016,12.85000038,2.553343841
21/11/2016,12.42000008,2.519308083
22/11/2016,12.40999985,2.518502587
23/11/2016,12.43000031,2.52011293
25/11/2016,12.34000015,2.512846031
28/11/2016,13.14999962,2.57642173
29/11/2016,12.89999962,2.557227282
30/11/2016,13.32999992,2.590017128
01/12/2016,14.06999969,2.644044849
02/12/2016,14.11999989,2.647592224
05/12/2016,12.14000034,2.496505814
06/12/2016,11.78999996,2.467251711
07/12/2016,12.22000027,2.503073976
08/12/2016,12.64000034,2.536866416
09/12/2016,11.75,2.463853241
12/12/2016,12.64000034,2.536866416
13/12/2016,12.72000027,2.543175579
14/12/2016,13.18999958,2.579458935
15/12/2016,12.78999996,2.548663613
16/12/2016,12.19999981,2.501435936
19/12/2016,11.71000004,2.460443181
20/12/2016,11.44999981,2.437989713
21/12/2016,11.27000046,2.422144369
22/12/2016,11.43000031,2.436241505
23/12/2016,11.43999958,2.437115949
27/12/2016,11.98999977,2.48407295
28/12/2016,12.94999981,2.561095773
29/12/2016,13.36999989,2.593013383
30/12/2016,14.03999996,2.641910396
03/01/2017,12.85000038,2.553343841
04/01/2017,11.85000038,2.4723279
05/01/2017,11.67000008,2.457021453
06/01/2017,11.31999969,2.426571046
09/01/2017,11.56000042,2.4475509
10/01/2017,11.48999977,2.441477072
11/01/2017,11.26000023,2.421256643
12/01/2017,11.53999996,2.445819258
13/01/2017,11.22999954,2.418588728
17/01/2017,11.86999989,2.474014199
18/01/2017,12.47999954,2.524127326
19/01/2017,12.77999973,2.547881428
20/01/2017,11.53999996,2.445819258
23/01/2017,11.77000046,2.46555396
24/01/2017,11.06999969,2.404238719
25/01/2017,10.81000042,2.38047167
26/01/2017,10.63000011,2.363680203
27/01/2017,10.57999992,2.358965419
30/01/2017,11.88000011,2.474856324
31/01/2017,11.98999977,2.48407295
01/02/2017,11.81000042,2.468946666
02/02/2017,11.93000031,2.479056262
03/02/2017,10.97000027,2.395164299
06/02/2017,11.36999989,2.430978298
07/02/2017,11.28999996,2.423917375
08/02/2017,11.44999981,2.437989713
09/02/2017,10.88000011,2.386926252
10/02/2017,10.85000038,2.384165115
13/02/2017,11.06999969,2.404238719
14/02/2017,10.73999977,2.373975068
15/02/2017,11.97000027,2.482403542
16/02/2017,11.76000023,2.464703962
17/02/2017,11.48999977,2.441477072
21/02/2017,11.56999969,2.448415515
22/02/2017,11.73999977,2.463001795
23/02/2017,11.71000004,2.460443181
24/02/2017,11.47000027,2.439734954
27/02/2017,12.09000015,2.492378677
28/02/2017,12.92000008,2.558776504
01/03/2017,12.53999996,2.528923532
02/03/2017,11.81000042,2.468946666
03/03/2017,10.96000004,2.394252285
06/03/2017,11.23999977,2.419478824
07/03/2017,11.44999981,2.437989713
08/03/2017,11.85999966,2.473171365
09/03/2017,12.30000019,2.509599278
10/03/2017,11.65999985,2.456164168
13/03/2017,11.35000038,2.429217778
14/03/2017,12.30000019,2.509599278
15/03/2017,11.63000011,2.453587976
16/03/2017,11.21000004,2.41680624
17/03/2017,11.27999973,2.423031222
20/03/2017,11.34000015,2.428336312
21/03/2017,12.47000027,2.523325781
22/03/2017,12.81000042,2.550226149
23/03/2017,13.11999989,2.574137775
24/03/2017,12.96000004,2.561867694
27/03/2017,12.5,2.525728644
28/03/2017,11.52999973,2.444952311
29/03/2017,11.42000008,2.435366211
30/03/2017,11.53999996,2.445819258
31/03/2017,12.36999989,2.515274177
03/04/2017,12.38000011,2.516082277
04/04/2017,11.78999996,2.467251711
05/04/2017,12.89000034,2.556451844
06/04/2017,12.39000034,2.516889723
07/04/2017,12.86999989,2.554899013
10/04/2017,14.05000019,2.642622409
11/04/2017,15.06999969,2.712705992
12/04/2017,15.77000046,2.75810943
13/04/2017,15.96000004,2.770085594
17/04/2017,14.65999985,2.685122686
18/04/2017,14.42000008,2.668616137
19/04/2017,14.93000031,2.703372632
20/04/2017,14.14999962,2.649714597
21/04/2017,14.63000011,2.683074223
24/04/2017,10.84000015,2.38324301
25/04/2017,10.76000023,2.375835576
26/04/2017,10.85000038,2.384165115
27/04/2017,10.35999966,2.337952204
28/04/2017,10.81999969,2.381396245
01/05/2017,10.10999966,2.313524999
02/05/2017,10.59000015,2.359910174
03/05/2017,10.68000031,2.368372862
04/05/2017,10.46000004,2.347558462
05/05/2017,10.56999969,2.358019771
08/05/2017,9.770000458,2.279316513
09/05/2017,9.960000038,2.298577075
10/05/2017,10.21000004,2.323367636
11/05/2017,10.60000038,2.360854037
12/05/2017,10.39999962,2.341805769
15/05/2017,10.42000008,2.343727044
16/05/2017,10.64999962,2.365559856
17/05/2017,15.59000015,2.746629693
18/05/2017,14.65999985,2.685122686
19/05/2017,12.03999996,2.488234437
22/05/2017,10.93000031,2.39151133
23/05/2017,10.72000027,2.372111181
24/05/2017,10.02000046,2.304583141
25/05/2017,9.989999771,2.30158457
26/05/2017,9.81000042,2.283402316
